,Empty,,B15-R1-C3,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
,Empty,,B15-R1-C4,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
,Empty,,B15-R1-C5,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
,Empty,,B15-R1-C6,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
,Empty,,B15-R1-C7,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0594,logic level converter,Active,Electrical Components: Misc,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.sparkfun.com/products/12009""
}","{
  ""2023-08-08 20:52:27"": ""Sparkfun""
}","{
  ""2023-08-08 20:52:27"": ""$2.66""
}","logic level converter, bidirectional, voltages customizeable including 3.3V<–>5V"
,Empty,,B15-R2-C1,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0598,Bluetooth breakout,Discontinued,B15-R2-C2,,0,2,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/product/1697""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$20.00""
}","Bluetooth breakout, BLE 4.0, nRF8001 breakout"
0600,Bluetooth module,Active,Input: Communication,,20,10,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/372679158752""
}","{
  ""2023-08-08 20:52:27"": ""Ebay""
}","{
  ""2023-08-08 20:52:27"": ""$4.10""
}","Bluetooth communication module, for transparent drop-in use, HC-06"
0602,gas sensor breakout,To discontinue,Connector: Board Mount,,5,10,,,"{
  ""2023-08-08 20:52:27"": ""https://www.sparkfun.com/products/8891""
}","{
  ""2023-08-08 20:52:27"": ""Sparkfun""
}","{
  ""2023-08-08 20:52:27"": ""$0.90""
}","gas sensor breakout, for MQ-3, MQ-4, MQ-6 sensors, breakout only"
,Empty,,B15-R2-C5,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
,Empty,,B15-R2-C6,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0665,MP3 player,Active,Output: Sound,each,10,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/32673923788.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$0.85""
}","MP3 player, reads from micro SD card, with built-in amplifier (for ≤3W speaker), 3.2–5 VDC input, DFPlayer Mini"
,Empty,,B15-R2-C8,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
,Empty,,B15-R3-C1,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0614,microcontroller,Discontinued,B15-R3-C2,,5,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.pjrc.com/store/teensy.html""
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": ""$16.00""
}",Teensy 2.0 microcontroller
0616,microcontroller,Discontinued,B15-R3-C3,,5,6,,,"{
  ""2023-08-08 20:52:27"": ""https://www.pjrc.com/teensy/teensy31.html""
}","{
  ""2023-08-08 20:52:27"": ""Teensy""
}","{
  ""2023-08-08 20:52:27"": ""$20.00""
}",Teensy 3.2 microcontroller
0618,microphone and sound detector,Discontinued,B15-R3-C4,,5,6,,,"{
  ""2023-08-08 20:52:27"": ""https://www.sparkfun.com/products/12642""
}","{
  ""2023-08-08 20:52:27"": ""SparkFun""
}","{
  ""2023-08-08 20:52:27"": ""$10.95""
}","microphone and sound detector, with audio, gate, and envelope outputs"
0620,GEMMA,Active,B15-R3-C5,,recommend move to lending,0,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/products/1222""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$9.95""
}",GEMMA v2 microcontroller
0622,USB Wi-Fi module,Discontinued,Discontinued,,0,6,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/Edimax-EW-7811Un-150Mbps-Raspberry-Supports/dp/B003MTTJOY/ref=sr_1_4?s=pc&ie=UTF8&qid=1470225356&sr=1-4&keywords=usb+wifi""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$8.00""
}","USB Wi-Fi module, 802.11b/g/n"
,Empty,,B15-R3-C6,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0621,SD to USB adapter,Discontinued,,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",SD to USB adapter
0623,SD card,Discontinued,,,,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/32832840521.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$3.13""
}","SD card, 1GB nominal capacity"
0624,SD card reader,Active,Input: Communication,,15,4,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/HiLetgo-Adater-Interface-Conversion-Arduino/dp/B07BJ2P6X6""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$1.40""
}","SD card reader, SPI communication"
0625,real time clock,Active,Input: Misc.,,5,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/dp/B09LLTHW2V""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$3.00""
}","real time clock, I2C communication, DS3231 clock chip, AT24C32 memory chip, 3.3–5V"
0631,micro SD card,Discontinued,,each,5,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/Cloudisk-10Pack-Memory-Class4-Wholesale/dp/B07BFTQGSW""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$2.79""
}","micro SD card, 1GB capacity, with USB-A adapter and SD standard adapter"
0648,RFID tag,Active,Input: Communication,,30,15,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/YARONGTECH-50pcs-MIFARE-Classic-adhesive-Sticker/dp/B01LZYOR7P""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$0.40""
}","RFID tag, sticker style, 13.56MHz"
,Empty,,B15-R4-C2,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0632,GPS module,Discontinued,B15-R4-C3,,0,2,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/products/746""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$40.00""
}","GPS module, 3.3–5V, -165dBm sensitivity, 10Hz updates, 66 channel, built-in datalogging, MTK3339 chipset"
0634,FTDI breakout,Active,Input: Communication,,1,1,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/32690473755.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$1.98""
}","FTDI breakout, USB–TTL 6 pin, 3.3V or 5V"
0636,Wi-Fi module,Discontinued,B15-R4-C5,,0,9,,,"{
  ""2023-08-08 20:52:27"": ""http://www.pololu.com/product/1337""
}","{
  ""2023-08-08 20:52:27"": ""Pololu""
}","{
  ""2023-08-08 20:52:27"": ""$19.95""
}","Wi-Fi module, general purpose programmable, 2.4GHz, 29KB flash, 4KB RAM, Pololu Wixel"
0638,12-bit ADC,Active,Electrical Components: Multiplexers,,recommend move to lending,10,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/products/1083""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$9.95""
}","analog to digital converter (ADC), 12-bit, 4-channel, 3.3K samples/second, with programmable gain amplifier, ADS1015 carrier"
0640,WiFi module,Discontinued,Discontinued,,4,10,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/products/2491""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$6.95""
}","Wi-Fi module, ESP8266 only"
,Empty,,B15-R4-C8,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0644,RFID tag,Active,Input: Communication,,20,25,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/products/359""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$2.50""
}","RFID tag, credit card style"
0646,RFID tag,Discontinued,Input: Communication,,30,100,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","RFID tag, rigid circle with sticky backing"
0629,RFID tag,Active,Input: Communication,,0,1,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/182979720128""
}","{
  ""2023-08-08 20:52:27"": ""eBay""
}","{
  ""2023-08-08 20:52:27"": ""$0.25""
}","RFID tag, key fob style"
0650,wireless transceiver,Active,Input: Communication,,0,35,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/dp/B082VLTTTX""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$1.099""
}","wireless transceiver, 2.4GHz, NRF24L01"
0652,data logging shield,Discontinued,Lending,,1,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/product/1141""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$19.95""
}","data logging shield, Arduino Uno footprint, requires SD card"
0653,4-key keypad,Active,Input: Misc.,,5,,,,"{
  ""2023-08-08 20:52:27"": ""adafruit.com/products/1332""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$2.66""
}","keypad, 4 keys, digits 1–4, soft membrane"
0654,Raspberry Pi analog input shield,Discontinued,B15-R6-C2,,1,2,,,"{
  ""2023-08-08 20:52:27"": ""https://moderndevice.com/product/lots-of-pots-lop-board-for-raspberry-pi/""
}","{
  ""2023-08-08 20:52:27"": ""ModernDevice""
}","{
  ""2023-08-08 20:52:27"": ""$35.00""
}","Raspberry Pi analog input shield, 8 10-bit analog inputs, 4 momentary switches"
0656,RFID tag,Discontinued,Input: Communication,,5,30,,,"{
  ""2023-08-08 20:52:27"": ""http://www.trossenrobotics.com/store/p/3617-Small-Glass-RFID-Ampoule-Tag.aspx""
}","{
  ""2023-08-08 20:52:27"": ""Trossen Robotics""
}","{
  ""2023-08-08 20:52:27"": ""$3.91""
}","RFID tag, 125Hz, glass ampoule, not for implanting, EM4102"
0596,Arduino Pro Mini,Discontinued,DEPRECATED,,,5,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/5pcs-Arduino-Pro-Mini-Board-Free-with-Headers-ATMEGA328P-16MHz-5V-ATMEGA328/222574225977""
}","{
  ""2023-08-08 20:52:27"": ""Ebay""
}","{
  ""2023-08-08 20:52:27"": ""$2.50""
}","Arduino Pro Mini, 5V, 16MHz, ATMega328P"
0597,Arduino Pro Micro,Active,Controller: Controller,each,5,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/134302027273""
}","{
  ""2023-08-08 20:52:27"": ""Ebay""
}","{
  ""2023-08-08 20:52:27"": ""$5.41""
}","Arduino Pro Micro, 5V, 16MHz, ATmega32U4 processor, USB native (can imitate mouse/keyboard), micro USB port"
0658,AVR programmer,Active,Lending,,5,6,,,"{
  ""2023-08-08 20:52:27"": ""https://www.pololu.com/product/1300/pictures""
}","{
  ""2023-08-08 20:52:27"": ""Pololu""
}","{
  ""2023-08-08 20:52:27"": ""$19.95""
}","USB AVR programmer, for programming AVR-based controllers, emulates STK500 on a virtual serial port"
0425,metal numeric keypad,Active,Input: Misc.,,5,,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mpja.com/Keypad-Numeric-3X4-Metal/productinfo/32340+SW""
}","{
  ""2023-08-08 20:52:27"": ""MPJA""
}","{
  ""2023-08-08 20:52:27"": ""$2.95""
}","keypad, numeric (phone style: 0–9, #, and *), metal construction, contacts rated 200mA @ 24VDC, contact resistance 200Ω max., actuation force ~100g"
0664,music shield,Discontinued,Lending,,2,2,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/products/1788""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$34.95""
}","music shield, for Arduino Uno footprint, with built-in 3W stereo amplifier, can read MP3, Ogg, WAV, and other formats"
0427,soft button keypad,Active,Input: Misc.,,5,,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mpja.com/16-Button-X-Y-Peel-N-Stick-Keypad-for-Arduino/productinfo/31046+SW""
}","{
  ""2023-08-08 20:52:27"": ""MPJA""
}","{
  ""2023-08-08 20:52:27"": ""$2.95""
}","kepyad, alphanumeric (0–9, A–D, #, and *), soft button, contacts rated 5mA @ 12VDC, when a button is pressed a row is connected to a column, stick-mount"
0666,foot pads,Active,TO MOVE TO CRAFT,,5,100,,,"{
  ""2023-08-08 20:52:27"": ""https://www.adafruit.com/products/550""
}","{
  ""2023-08-08 20:52:27"": ""Adafruit""
}","{
  ""2023-08-08 20:52:27"": ""$0.22""
}","foot pads, adhesive backed, for electronics enclosures"
0668,Light Blue Bean microcontroller,Discontinued,lending,,1,4,,,"{
  ""2023-08-08 20:52:27"": ""http://store.punchthrough.com/collections/all/products/bean""
}","{
  ""2023-08-08 20:52:27"": ""Punch Through""
}","{
  ""2023-08-08 20:52:27"": ""$30.00""
}","Light Blue Bean microcontroller, Bluetooth on board, with 3-axis accelerometer and RGB LED"
2340,Arduino Nano,Discontinued,Discontinued,,5,6,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/1pcs-lot-Nano-3-0-controller-compatible-for-arduino-nano-CH340-USB-driver-NO-CABLE/32824272738.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$1.94""
}","Arduino Nano, uses CH340G USB communication chip, ATMega328P-MCU"
,Empty,,B15-R7-C4,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0670,header connector,Discontinued,B2-R1-C1,,10,40,,,"{
  ""2023-08-08 20:52:27"": ""http://www.jameco.com/webapp/wcs/stores/servlet/ProductDisplay?search_type=jamecoall&catalogId=10001&freeText=879588&langId=-1&productId=879588&storeId=10001&ddkey=http:StoreCatalogDrillDownView""
}","{
  ""2023-08-08 20:52:27"": ""Jameco""
}","{
  ""2023-08-08 20:52:27"": ""$0.29""
}","header connector, board to male pins, 2-pin, 0.1"" (2.54mm) spacing, Molex 22-29-2021"
0720,ball and roller link,Discontinued,B2-R1-C2,,6,30,,,"{
  ""2023-08-08 20:52:27"": ""http://www.hobbyking.com/hobbyking/store/__8855__Ball_and_roller_link_4_8x2x18mm_10pcs_set_.html""
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","ball and roller link, 4.8mm x 2mm x 18mm"
0674,male header,Active,Connector: Board Mount,,10,100,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","male header, single row, 3-pin, straight, 0.1"" (2.54mm) spacing"
,,,,,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}",
0676,2-pin spring terminal,Active,Connector: Board Mount,,10,25,,,"{
  ""2023-08-08 20:52:27"": ""https://www.pololu.com/product/2420""
}","{
  ""2023-08-08 20:52:27"": ""Pololu""
}","{
  ""2023-08-08 20:52:27"": ""$0.45""
}","spring terminal, 2-pin, side entry, for board mounting, accepts 26AWG–18AWG wire"
0678,4-pin spring terminal,Active,Connector: Board Mount,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.pololu.com/product/2422""
}","{
  ""2023-08-08 20:52:27"": ""Pololu""
}","{
  ""2023-08-08 20:52:27"": ""$0.88""
}","spring terminal, 4-pin, side entry, for board mounting"
0680,6-pin spring terminal,Active,Connector: Board Mount,,10,25,,,"{
  ""2023-08-08 20:52:27"": ""https://www.pololu.com/product/2429""
}","{
  ""2023-08-08 20:52:27"": ""Pololu""
}","{
  ""2023-08-08 20:52:27"": ""$1.10""
}","spring terminal, 6-pin, top entry, for board mounting, accepts 26AWG–18AWG wire"
0682,2-pin screw terminal,Active,Connector: Board Mount,,0,50,,,"{
  ""2023-08-08 20:52:27"": ""http://www.jameco.com/webapp/wcs/stores/servlet/ProductDisplay?search_type=jamecoall&catalogId=10001&freeText=2094506&langId=-1&productId=2094506&storeId=10001&ddkey=http:StoreCatalogDrillDownView""
}","{
  ""2023-08-08 20:52:27"": ""Jameco""
}","{
  ""2023-08-08 20:52:27"": ""$0.39""
}","screw terminal, 2-pin, 10A @ 125V, 3.5mm pitch, accepts 26AWG–16AWG wire"
0684,2-pin screw terminal,Active,Connector: Board Mount,,20,50,,,"{
  ""2023-08-08 20:52:27"": ""http://www.jameco.com/z/OSTTA024163-On-Shore-Technology-2-Position-Top-Screw-Terminal-Block_152347.html""
}","{
  ""2023-08-08 20:52:27"": ""Jameco""
}","{
  ""2023-08-08 20:52:27"": ""$0.25""
}","screw terminal, 2-pin, 15A @ 300VAC, 0.2"" (5mm) pitch, accepts 22AWG–14AWG wire"
0686,4 pin connector housing,Active,Connector: Crimps,each,30,100,,,"{
  ""2023-08-08 20:52:27"": ""https://www.digikey.com/products/en?keywords=WM2802-ND""
}","{
  ""2023-08-08 20:52:27"": ""Digi-Key""
}","{
  ""2023-08-08 20:52:27"": ""$0.3452""
}","connector housing, crimp connector, 4 x 1, 0.1"" spacing, Molex 0050579004"
0688,10 pin connector housing,Active,Connector: Crimps,each,30,100,,,"{
  ""2023-08-08 20:52:27"": ""https://www.digikey.com/product-detail/en/molex/0050579310/WM5289-ND/2731451""
}","{
  ""2023-08-08 20:52:27"": ""Digi-Key""
}","{
  ""2023-08-08 20:52:27"": ""$0.4255""
}","connector housing, crimp connector, 10 x 1, 0.1"" spacing, Molex 0050579310"
0690,2 pin connector housing,Active,Connector: Crimps,each,20,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.digikey.com/en/products/detail/molex/0050579002/115002""
}","{
  ""2023-08-08 20:52:27"": ""Digi-Key""
}","{
  ""2023-08-08 20:52:27"": ""$0.21""
}","connector housing, crimp connector, 2 x 1, 0.1"" spacing, Molex 50-57-9002"
0692,2 x 2 pin connector housing,To discontinue,Connector: Crimps,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.pololu.com/product/1910""
}","{
  ""2023-08-08 20:52:27"": ""Pololu""
}","{
  ""2023-08-08 20:52:27"": ""$0.06""
}","connector housing, crimp connector, 2 x 2, 0.1"" spacing"
0694,USB Jack,Active,Connector: Board Mount,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""http://www.amazon.com/Single-Degree-4-Pin-Female-Socket/dp/B00EZ5E4F8""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$0.26""
}","USB jack, type A, female, 180º socket"
0695,3-pin 5mm pitch screw terminal,Discontinued,,each,,200,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","screw terminal, 3-pin, 0.2"" (5mm) pitch; can be stacked; use 2mm slotted screwdriver to attach wire"
0696,5.5mm barrel jack,Active,Connector: Barrels,each,20,12,,,"{
  ""2023-08-08 20:52:27"": ""http://www.amazon.com/10pcs-Power-Socket-2-1mm-Barrel-Type/dp/B009321QPO""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$0.43""
}","barrel jack, female, 5.5mm larger diameter, 2.1mm center pin diameter, solder lug termination, 90º"
0697,2-pin 5mm pitch screw terminal,Discontinued,,each,,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","screw terminal, 2-pin, 0.2"" (5mm) pitch; can be stacked; use 2mm slotted screwdriver to attach wire"
0698,5.5mm barrel jack,Active,Connector: Barrels,,20,20,,,"{
  ""2023-08-08 20:52:27"": ""http://www.jameco.com/webapp/wcs/stores/servlet/ProductDisplay?langId=-1&storeId=10001&productId=2151136&catalogId=10001&CID=MERCH""
}","{
  ""2023-08-08 20:52:27"": ""Jameco""
}","{
  ""2023-08-08 20:52:27"": ""$1.00""
}","barrel jack, female, 5.5mm larger diameter, 2.1mm center pin diameter, plastic body, panel mount"
0700,5.5mm barrel jack,Active,Connector: Barrels,each,10,20,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/32849042458.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$0.54""
}","barrel jack, female, 5.5mm larger diameter, 2.1mm center pin diameter, panel mount, metal body, solder lug termination"
0717,male crimp pin,Active,Connector: Crimps,each,200,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.digikey.com/product-detail/en/molex-llc/0016020108/WM2565-ND/171962""
}","{
  ""2023-08-08 20:52:27"": ""Digi-Key""
}","{
  ""2023-08-08 20:52:27"": ""$0.1578""
}","crimp pin, male, single pin, 30AWG–24AWG, Molex 0016020108"
0726,jumpers,Active,Connector: Board Mount,,10,50,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","jumpers, hard drive style"
0706,USB Adapters,Discontinued,B2-R3-C3,,2,5,,,"{
  ""2023-08-08 20:52:27"": ""http://www.hobbyking.com/hobbyking/store/__60492__GoPro_Hero_3_Adapters_Cable_for_FPV_Video_Tx_1pc_bag.html""
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","USB adapter, mini USB to FPV Tx Futaba, use with GoPro Hero 3"
0708,USB Adapters,Discontinued,B2-R3-C4,,2,5,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.co.uk/GoPro-Hero-FPV-AV-Connector/dp/B00PYZA7WC""
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","USB adapter, mini USB to FPV Tx Futaba and mini Molex, use with GoPro Hero 3, 3+, 4,"
0710,fuses,Active,Electrical Components: Misc,,10,100,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","fuses, miscellaneous"
0712,3.5mm barrel plug,,Connector: Barrels,,5,25,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","barrel plug, male, 3.5mm larger diameter x 1.3mm center pin diameter, inline, no strain relief"
0714,3.5mm barrel plug,,Connector: Barrels,,5,20,,,"{
  ""2023-08-08 20:52:27"": ""http://www.jameco.com/webapp/wcs/stores/servlet/ProductDisplay?langId=-1&storeId=10001&productId=159611&catalogId=10001&CID=MERCH""
}","{
  ""2023-08-08 20:52:27"": ""Jameco""
}","{
  ""2023-08-08 20:52:27"": ""$1.75""
}","barrel plug, male, 3.5mm larger diameter x 1.3mm center pin diameter, inline, with strain relief"
0716,5.5mm female barrel jack,To discontinue,Connector: Barrels,each,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/172813450145""
}","{
  ""2023-08-08 20:52:27"": ""eBay""
}","{
  ""2023-08-08 20:52:27"": ""$0.49""
}","barrel jack, female, with screw terminals, 5.5mm larger diameter, 2.1mm center pin diameter, with strain relief"
0718,female crimp pin,Active,Connector: Crimps,each,200,500,,,"{
  ""2023-08-08 20:52:27"": ""http://www.digikey.com/product-detail/en/molex-llc/0016020096/WM2562-ND/115060""
}","{
  ""2023-08-08 20:52:27"": ""Digi-Key""
}","{
  ""2023-08-08 20:52:27"": ""$0.0798""
}","crimp pins, single pin, female, 30AWG–24AWG, Molex 0016020096"
0683,2-pin screw terminal,Active,Connector: Board Mount,each,20,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/33002136834.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$0.20""
}","screw terminal, solderable legs, 2-pin, 0.1"" (2.54mm) pitch, use 1.6mm slotted screwdriver to attach wire"
0685,3-pin screw terminal,Active,Connector: Board Mount,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/33002136834.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$0.24""
}","screw terminal, solderable legs, 3-pin, 0.1"" (2.54mm) pitch, use 1.6mm slotted screwdriver to attach wire"
0687,4-pin screw terminal,Active,Connector: Board Mount,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/33002136834.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$0.29""
}","screw terminal, solderable legs, 4-pin, 0.1"" (2.54mm) pitch, use 1.6mm slotted screwdriver to attach wire"
0689,5-pin screw terminal,Active,Connector: Board Mount,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/33002136834.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$0.33""
}","screw terminal, solderable legs, 5-pin, 0.1"" (2.54mm) pitch, use 1.6mm slotted screwdriver to attach wire"
0691,10-pin screw terminal,Active,Connector: Board Mount,each,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.aliexpress.com/item/33002136834.html""
}","{
  ""2023-08-08 20:52:27"": ""AliExpress""
}","{
  ""2023-08-08 20:52:27"": ""$0.69""
}","screw terminal, solderable legs, 10-pin, 0.1"" (2.54mm) pitch, use 1.6mm slotted screwdriver to attach wire"
